reference,whisper_small_prediction,whisper_small_process_time
hm ah kau tau tak best nya ah ada macam-macam budaya ni,hm ah kau tau tak best nya ah ada macam-macam budaya ni,2.057537078857422
dekat Malaysia ni best sebab,dekat Malaysia ni best sebab,1.1839725971221924
kalau macam cuti kita [UNK],kalau macam cuti kita much,1.1377928256988525
kalau ada cuti perayaan Tahun Baru Cina ke ah,kalau ada cuti perayaan Tahun Baru Cina ke ah,2.843820095062256
cuti,cuti,0.7040116786956787
Deepavali ke cuti,Deepavali ke cuti,1.1054913997650146
Hari Raya Aidilfitri ke Adha ke apa-apa,Hari Raya Aidilfitri ke Adha ke apa-apa,1.9026069641113281
semua semua orang boleh cuti so macam best lah kita macam ada [UNK] banyak cuti,semua semua orang boleh cuti so macam best lah kita macam ada ma-banyak cuti,2.5192277431488037
contoh macam Hari Merdeka ke,contoh macam Hari Merdeka ke,1.1741361618041992
kita,kita,0.5271613597869873
ataupun,ataupun,0.5205237865447998
em em,um hm,0.515761137008667
tu eh cuti-cuti kita boleh pergi balik kampung,tu eh cuti-cuti kita boleh pergi balik kampung,1.947641372680664
kalau macam orang Sarawak pula dia ada cuti Gawai,kalau macam orang Sarawak pula dia ada cuti Gawai,2.859081983566284
Kaamatan,Kaamatan,1.0197675228118896
Kaamatan dekat Sabah kalau Gawai dekat Sarawak,Kaamatan dekat Sabah kalau Gawai dekat Sarawak,2.136035442352295
kalau macam,kalau macam,0.6540522575378418
Deepavali dia orang biasa kalau macam orang Melayu dia,Deepavali dia orang biasa kalau macam orang Melayu dia,1.9551961421966553
kalau dia nak berkumpul dia berkumpul dekat masjid ke kan dia sembahyang kat masjid,kalau dia nak berkumpul dia berkumpul dekat masjid ke kan dia sembahyang kat masjid,3.4524030685424805
kalau orang Cina pula,kalau orang Cina pula,1.0939404964447021
dia,dia,0.5494472980499268
[UNK] Cina ah ah betul,makan Cina ah ah betul,1.5350279808044434
orang India pula,orang India pula,1.074925422668457
dia,dia,0.7492916584014893
pergi sembahyang ataupun dia pergi jumpa ahli keluarga semua dekat Batu Caves,pergi sembahyang ataupun dia pergi jumpa ahli keluarga semua dekat Batu Caves,2.9069528579711914
dekat dekat K L tu ataupun ada yang kalau yang duduk dekat,dekat dekat K L tu ataupun ada yang kalau yang duduk dekat,2.358947515487671
negeri lain ke apa dia orang duk jumpa dekat,negeri lain ke apa dia orang duk jumpa dekat,1.85636568069458
gereja-gereja ke dekat,gereja-gereja ke dekat,1.1861777305603027
kuil ke,kuil ke,0.6269345283508301
kan,kan,0.423551082611084
so itu je lah yang aku boleh kongsikan dengan engkau,so itu je lah yang aku boleh kongsikan dengan engkau,2.1315348148345947
hm okey,hm okey,0.845698356628418
so,so,0.6089720726013184
ah,em,0.6037242412567139
bye bye Ina,bye bye Ina,0.9140453338623047
okey bye,okey bye,0.6191866397857666
ah ah Wa- Waalaikumsalam ah aku Helmi Zef ada apa call aku,ah ah Wa- Waalaikumsalam ah aku Helmi Zef ada apa call aku,2.4192235469818115
pasal sukan ek,pasal sukan ek,0.8801674842834473
ah tak adalah tahu sangat tapi adalah belajar kat sekolah sikit-sikit pasal sukan ni,ah tak adalah tahu sangat tapi adalah belajar kat sekolah sikit-sikit pasal sukan ni,3.0021119117736816
kenapa ya dengan sukan,kenapa ya dengan sukan,0.9837965965270996
apa apa ya nak tanya ya pasal sukan,apa apa ya nak tanya ya pasal sukan,1.5098626613616943
sukan sukan ah adalah sukan yang dia dia ada dua ni tau ada dua kategori macam satu aktiviti fizikal um menunjukkan,sukan sukan ah adalah sukan yang dia dia ada dua ni tau ada dua kategori macam satu aktiviti fizikal um menunjukkan,4.887670993804932
pelbagai ah ni ah pelbagai tujuan sebagai contoh pertandingan keseronokkan,pelbagai ah ni ah pelbagai tujuan sebagai contoh pertandingan keseronokkan,2.578104257583618
pembangunan,pembangunan,0.8724172115325928
kemahiran kecemerlangan dan sebagainya ah,kemahiran kecemerlangan dan sebagainya ah,1.9247329235076904
tak tak dengar dulu perbezaan ah tujuannya membezakan sifat [UNK] satu sukan itu,tak tak dengar dulu perbezaan ah tujuannya membezakan sifat su-satu sukan itu,3.3196442127227783
okay apa tu soalannya,okay apa tu soalannya,1.2404699325561523
oh sukan sukan yang saya minat eh sukan yang saya minat dari kecil lah,oh sukan sukan yang saya minat eh sukan yang saya minat dari kecil lah,3.3174822330474854
ah adalah bola sepak,ah adalah bola sepak,0.8787426948547363
sebab,sebab,0.5410990715026855
dulu ah saya gemuklah,dulu ah saya gemuklah,1.0663204193115234
ah pastu susahlah nak sukan ni sebab tu sekarang ah saya,ah pastu susahlah nak sukan ni sebab tu sekarang ah saya,2.0733327865600586
dah,dah,0.4283773899078369
dah ni sikit bolehlah bermula main bola tapi saya memang minat sukanlah tapi tak pro sangatlah main tak macam tak hebat sangat main bola ni tapi ah saya minatlah pasal sukan pasal sukan bola sepak ni sebagai contoh ah aku,dah ni sikit bolehlah bermula main bola tapi saya memang minat sukanlah tapi tak pro sangatlah main tak macam tak hebat sangat main bola ni tapi ah saya minatlah pasal sukan pasal sukan bola sepak ni sebagai contoh ah aku,7.724346876144409
aku minat ah Ronaldo ah,aku minat ah Ronaldo ah,1.019864559173584
Ronaldo ni macam,Ronaldo ni macam,0.8679218292236328
[UNK] kenal tak Ronaldo,dia kenal tak Ronaldo,0.9750142097473145
Ronaldo ni macam bagi akulah dia macam satu player satu pemain ni yang dia grow up daripada bawah tau dari dari bawah lepas tu macam,Ronaldo ni macam bagi akulah dia macam satu player satu pemain ni yang dia grow up daripada bawah tau dari dari bawah lepas tu macam,4.419952154159546
contohlah dia,contohlah dia,0.7816827297210693
ah dari kecik dia tak ada apa-apalah macam miskin gila lepas tu ah dari sekolah tulah dia jadi wakil ah apa bola sepak lepas tu sampai ke dewasa tu ada orang tarik dia then ah daripada Manchester City lah dia macam,ah dari kecik dia tak ada apa-apalah macam miskin gila lepas tu ah dari sekolah tulah dia jadi wakil ah apa bola sepak lepas tu sampai ke dewasa tu ada orang tarik dia then ah daripada Manchester City lah dia macam,8.56071662902832
ah dia macam nama dia naiklah sebab,ah dia macam nama dia naiklah sebab,1.5416245460510254
sebab dia menang,sebab dia menang,0.8628194332122803
apa ni macam satu pertandingan yang besarlah kat ah [UNK] ah kat negara luar tu sebab tu aku minat dia,apa ni macam satu pertandingan yang besarlah kat ah kat negara luar tu sebab tu aku minat dia,3.2306463718414307
ah sebagai contoh Piala Dunia lah bukan Piala Dunia tapi banyak lagilah,ah sebagai contoh Piala Dunia lah bukan Piala Dunia tapi banyak lagilah,2.7989094257354736
ah apa pula kau punya minat,ah apa pula kau punya minat,1.647740125656128
apa,apa,0.6008627414703369
mencerita kat,mencerita kat,0.9142038822174072
ah ceritalah ah ak- aku nak dengar ni,ah ceritalah ah ak- aku nak dengar ni,1.6334049701690674
ah,ah,0.4412071704864502
berenang,berenang,0.6447339057922363
ah kenapa dengan berenang,ah kenapa dengan berenang,1.0403375625610352
apa benda suara serak-serak tu,apa benda suara serak-serak tu,1.4499406814575195
oh tak ada empat minit [UNK],oh tak ada empat minit sehinga,1.3981046676635742
aku tak dengar sumpah doh,aku tak dengar sumpah doh,1.2865123748779297
ah okay okay ah dekatkan sikit dengan internet,ah okay okay ah dekatkan sikit dengan internet,1.5106399059295654
K sambung,K sambung,0.8118326663970947
bolehlah boleh boleh,bolehlah boleh boleh,1.1443116664886475
sambung ah,sambung ah,1.0849483013153076
ah ya,ah ya,0.8021807670593262
then,dan,0.4502854347229004
jadi jadi,jadi jadi,0.5205733776092529
siapa siapa nama dia,siapa siapa nama dia,1.060683250427246
Joe Flake Cowley,Joe Flake Cowley,0.8337769508361816
ah,ah,0.40665602684020996
tak,tak,0.4137001037597656
tak berapa nak kenallah sebab ah saya memang tak berminat dalam bidang berenang ni sebab ah,tak berapa nak kenallah sebab ah saya memang tak berminat dalam bidang berenang ni sebab ah,3.0859618186950684
sebab saya memang tak sukalah berenang ni sebab,sebab saya memang tak sukalah berenang ni sebab,1.759777307510376
dia mele-melecehkan,dia mele-melecehkan,1.4135260581970215
kenapa ah suka berenang,kenapa ah suka berenang,1.3774895668029785
ah kalau kalau,ah kalau kalau,0.8565332889556885
kalau awak cakap [UNK],kalau awak cakap it,1.3981566429138184
oh ya sambung,oh ya sambung,0.7455942630767822
oh begitu,oh begitu,0.5173599720001221
jadinya ikut jejaklah tapi awak ada cakap tadi ah pasal keseronokan apa yang keseronok - seron- keseronokannya yang ah kita dapat bila kita terjebak dalam bidang sukan,jadinya ikut jejaklah tapi awak ada cakap tadi ah pasal keseronokan apa yang keseronok-seron- keseronokannya yang ah kita dapat bila kita terjebak dalam bidang sukan,5.860224485397339
bidang sukan berenang ni dah apa dia punya keseronokan ni,bidang sukan berenang ni dah apa dia punya keseronokan ni,2.302640438079834
oh begitu ah [UNK] selain ah apa ni,oh begitu ah ah selain ah apa ni,1.6317310333251953
selain sukan berenang apa lagi ah yang awak minat,selain sukan berenang apa lagi ah yang awak minat,2.608767032623291
tentang sukan ni,tentang sukan ni,1.1457130908966064
sukan-sukan lainlah yang awak minat,sukan-sukan lainlah yang awak minat,1.5523362159729004
badminton,badminton,0.6442327499389648
ah apa keseronokannya dan kebaikannya kalau main badminton ni sebab,ah apa keseronokannya dan kebaikannya kalau main badminton ni sebab,2.3982737064361572
kawan-kawan saya pun suka main badminton tapi ah saya,kawan-kawan saya pun suka main badminton tapi ah saya,1.9701173305511475
ah tak tahulah apa dia punya ah kebaikannya lah kalau main benda alah ni,ah tak tahulah apa dia punya ah kebaikannya lah kalau main benda alah ni,2.6907107830047607
main dalam,main dalam,0.7229514122009277
bidang nilah sukan badminton ni,bidang nilah sukan badminton ni,2.0830235481262207
apa,apa,0.6431846618652344
oh okey,ha okay,0.5715837478637695
siapa yang,siapa yang,0.658247709274292
oh Lee Chong Wei Lee Chong Wei bukan dah bersara ke,oh Lee Chong Wei Lee Chong Wei bukan dah bersara ke,1.6623542308807373
ah,ah,0.43157219886779785
tapikan ah kenapa awak sangat minat ah Lee Chong Wei kenapa tak minat pemain lain seperti pemain ah China di [UNK] ah nama dia Lin Dan kenapa awak pilih Malaysia,tapikan ah kenapa awak sangat minat ah Lee Chong Wei kenapa tak minat pemain lain seperti pemain ah China di ... ah nama dia Lin Dan kenapa awak pilih Malaysia,5.097537040710449
segak,jaga,0.5591516494750977
padahal ah Lee Chong Wei memang mempunyai banyak,padahal ah Lee Chong Wei memang mempunyai banyak,2.1071577072143555
kemenangan kan di ah negara luar tapi ada pemain lain juga ah seperti Lin Dan kenapa awak tak minat pemain lain,kemenangan kan di ah negara luar tapi ada pemain lain juga ah seperti Lin Dan kenapa awak tak minat pemain lain,4.36761474609375
ah,ah,0.43973374366760254
minit yang pertama ni ah macam ah U macam awak suka,minit yang pertama ni ah macam ah U macam awak suka,1.692307710647583
[UNK] ini sebab ah dia pemain negara Malaysia la,ni sebab ah dia pemain negara Malaysia la,1.4991648197174072
ha okay,ha okay,0.5236430168151855
sebab kedua ada tak sebab kedua,sebab kedua ada tak sebab kedua,1.3811750411987305
oh,oh,0.41191673278808594
begitu ah,begitu ah,0.729745626449585
itu je ah cerita pasal badminton ada lagi tak ah yang,itu je ah cerita pasal badminton ada lagi tak ah yang,2.1834969520568848
awak nak [UNK] nak cakap lagi pasal badminton ni,awak nak [(UNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNKUNK,8.411814212799072
itu je ah,itu je ah,0.6550822257995605
cerita pasal sukan cerita pasal sukan ah salah satunya la,cerita pasal sukan cerita pasal sukan ah salah satunya la,2.2017931938171387
ah main ragbi kot sebab ayah ayah saya telah menjuarai banyak pertandingan ah dan banyak macam sijil,ah main ragbi kot sebab ayah ayah saya telah menjuarai banyak pertandingan ah dan banyak macam sijil,4.129515171051025
siil-sijil ragbi kat rumah la tapi,siil-sijil ragbi kat rumah la tapi,2.094456195831299
tak saya tak suka sangat tapi saya ingin mencerita pasal ni la sebab,tak saya tak suka sangat tapi saya ingin mencerita pasal ni la sebab,2.338313579559326
ah ayah ayah saya cakap,ah ayah ayah saya cakap,1.2204511165618896
main ragbi ni best ah sebab,main ragbi ni best ah sebab,1.1888983249664307
"dia mempunyai kena kena mempunyai ketang ketangkasan kekuatan yang lebih la daripada sukan-sukan lain sebab dia punya dia punya ni apa ni dia punya teknik dia banyak tau macam ""tackle""",dia mempunyai kena kena mempunyai ketang ketangkasan kekuatan yang lebih la daripada sukan-sukan lain sebab dia punya dia punya ni apa ni dia punya teknik dia banyak tau macam a-tackle,8.122466802597046
ah dan macam-macam lagi la sebab memang banyaklah kena merempuh lagi ah dia kena menggunakan kekuatan yang kuat la kalau tak kuat ah tak payah masuklah sebab,ah dan macam-macam lagi la sebab memang banyaklah kena merempuh lagi ah dia kena menggunakan kekuatan yang kuat la kalau tak kuat ah tak payah masuklah sebab,5.485380411148071
takut ah,takut ah,0.6697733402252197
ah takut ni la apa-apa cederakan,ah takut ni la apa-apa cederakan,1.5724358558654785
ah ah sebab memang dia kena kuat la kalau tak kuat memang,ah ah sebab memang dia kena kuat la kalau tak kuat memang,2.0622918605804443
ah esok memang set ah tak payah main ah,ah esok memang set ah tak payah main ah,1.986344575881958
memanglah hebat tak ni cerita pasukan ni kan ah ada satu,memanglah hebat tak ni cerita pasukan ni kan ah ada satu,2.857473611831665
kebaikan tau,kebaikan tau,0.7831103801727295
macam contohlah kalau sukan ni,macam contohlah kalau sukan ni,1.3065574169158936
dia bukan saja ah macam,dia bukan saja ah macam,0.9655520915985107
ah mengasah bakat kita lah macam main bola kita main kita asah bakat kita kan,ah mengasah bakat kita lah macam main bola kita main kita asah bakat kita kan,2.527024745941162
tapi dia juga um,tapi dia juga um,0.8715004920959473
dia macam sihatkan untuk tubuh badan ah macam,dia macam sihatkan untuk tubuh badan ah macam,1.7988409996032715
kalau kita contoh kalau bola sepak kan dia dia me- larikan lari tu macam,kalau kita contoh kalau bola sepak kan dia dia me- larikan lari tu macam,3.0275626182556152
ah jogging kan jogging tu kan macam,ah jogging kan jogging tu kan macam,1.9456899166107178
ah dia membakar kalori kan jadinya,ah dia membakar kalori kan jadinya,1.573718547821045
ah sihatla tubuh badan kalau kita bersukan ni,ah sihatla tubuh badan kalau kita bersukan ni,1.7445943355560303
ah ya ya,ah ya ya,0.6302852630615234
ya,ya,0.3982534408569336
ah betullah tu,ah betullah tu,0.7549009323120117
ah Adam,ah Adam,0.517855167388916
ah ya kenapa,ah ya kenapa,0.7349283695220947
maybe dia ah,maybe dia ah,0.6284875869750977
mungkin sebab ah dorang ah menganggapkan sukan ni macam tak tak membawa keuntungan la macam fikir macam ah buat saja-saja lah tapi kalau ah diasahkan betul-betul ah,mungkin sebab ah dorang ah menganggapkan sukan ni macam tak tak membawa keuntungan la macam fikir macam ah buat saja-saja lah tapi kalau ah diasahkan betul-betul ah,6.860349893569946
dia akan boleh jadi macam,dia akan boleh jadi macam,0.9950113296508789
menyumbang lah macam,menyumbang lah macam,0.9704816341400146
menyumbang kepada negara lepas tu bukan menyumbang pada negara je dia macam menyumbang pada diri sendiri lah macam kita sukan kita ah kita power kita hebatlah kita akan ah dipilih oh oleh macam,menyumbang kepada negara lepas tu bukan menyumbang pada negara je dia macam menyumbang pada diri sendiri lah macam kita sukan kita ah kita power kita hebatlah kita akan ah dipilih oh oleh macam,5.88980507850647
guru-guru ke apa-apa ke nanti ah,guru-guru ke apa-apa ke nanti ah,1.5433690547943115
dipilih dan,dipilih dan,1.081881046295166
kita main dalam sukan tu kita akan dapat gaji tau gaji dia bukan sikit-sikit gaji dia lebih daripada,kita main dalam sukan tu kita akan dapat gaji tau gaji dia bukan sikit-sikit gaji dia lebih daripada,4.468376636505127
ah pekerja-pekerja pekerja-pekerja yang biasa eh yang kat luar sana,ah pekerja-pekerja pekerja-pekerja yang biasa eh yang kat luar sana,3.038569450378418
tulah sebab ah,tulah sebab ah,0.9972124099731445
ah ada apa-apa lagi ah nak bincang [UNK] sukan,ah ada apa-apa lagi ah nak bincangkan sukan,1.8317477703094482
ah awak pun sama ah terima kasih juga ah ceritakan tentang ah yang sukan yang awak minat apa benda semua,ah awak pun sama ah terima kasih juga ah ceritakan tentang ah yang sukan yang awak minat apa benda semua,3.487212657928467
thank you ah terima kasih ah,thank you ah terima kasih ah,1.467273473739624
assalamualaikum,assalamualaikum,1.2274949550628662
Bai hai Bai,Bai hai Bai,0.8312137126922607
apa ni dengar cerita lepas habis S P M tak tahu nak buat apa apa Bai tadi kau cerita kat sekolah,apa ni dengar cerita lepas habis S P M tak tahu nak buat apa apa Bai tadi kau cerita kat sekolah,3.4684524536132812
oh kau nak buat apa,oh kau nak buat apa,0.8644495010375977
oh betul juga pendapat engkau sebab tak adalah buang masa kan,oh betul juga pendapat engkau sebab tak adalah buang masa kan,2.182713508605957
