reference,whisper_small_prediction_3,whisper_large_v3_prediction_3,whisper_small_prediction_20,whisper_large_v3_prediction_20,whisper_small_process_time_3,whisper_large_v3_process_time_3,whisper_small_process_time_20,whisper_large_v3_process_time_20
lagu bangsa mana macam kalau lagu Melayu kan dia ada lenggok dia macam,lagu bangsa mana macam kalau lagu Melayu kan dia ada lenggok dia macam,lagu bangsa mana macam la kalau lagu Melayu kan ada lengkuk dia macam,lagu bangsa mana macam kalau lagu Melayu kan dia ada lenggok dia macam,lagu bangsa mana macam la kalau lagu Melayu kan dia ada lengguk dia macam,2.6543006896972656,6.353700399398804,2.9028899669647217,5.204020261764526
macam ada macam lengguk lah,macam ada macam lengguk lah,macam I think macam lengguk lah dia,macam ada macam lengguk lah,macam ada macam lengguk lah,1.2525901794433594,2.903881072998047,1.7133355140686035,2.4363224506378174
ada macam best sikit lah kalau,ada macam best sikit lah kalau,ada macam best sikit lah kalau,ada macam best sikit lah kalau,ada macam best sikit lah kalau,1.122358798980713,2.2459850311279297,1.223419427871704,2.697684526443481
India,India,India,India,India,0.5538623332977295,1.139704942703247,0.5464475154876709,1.5859456062316897
ah so kau suka,ah so kau suka,ah so kau suka,ah so kau suka,ah so kau suka,0.9749529361724854,2.17185926437378,0.7515978813171387,1.5125980377197266
lagu orang mana,lagu orang mana,lagu orang mana,lagu orang mana,lagu orang mana,1.0821242332458496,1.596688747406006,0.7440564632415771,1.485753297805786
budaya mana,budaya mana,budaya man,budaya mana,budaya mana,0.6325430870056152,1.3554365634918213,0.6233804225921631,1.290830135345459
bangsa mana,bangsa mana,abang tu mana,bangsa mana,bangsa mana,0.638314962387085,1.5607776641845703,0.6345722675323486,1.3359434604644775
hm,hm,em,hm,hm,0.4127817153930664,0.9268741607666016,0.4119861125946045,0.8934047222137451
kau tau tak sebenarnya seni,kau tau tak sebenarnya seni,kau tahu tak sebenarnya seni,kau tau tak sebenarnya seni,kau tahu tak sebenarnya seni,1.1148982048034668,2.4988720417022705,1.0653209686279297,2.1441383361816406
dan seni persembahan tradisional Melayu muncul di rantau Kelantan Pattani,dan seni persembahan tradisional Melayu muncul di rantau Kelantan Pattani,dan seni persembahan tradisional Melayu muncul di rantau Kelantan Patani,dan seni persembahan tradisional Melayu muncul di rantau Kelantan Pattani,dan seni persembahan tradisional Melayu muncul di rantau Kelantan Patani,3.697722911834717,5.39478611946106,2.6481566429138184,6.284358263015747
dengan pengaruh dari India China dan Thailand,dengan pengaruh dari India China dan Thailand,dengan pengaruh dari India China dan Thailand,dengan pengaruh dari India China dan Thailand,dengan pengaruh dari India China dan Thailand,1.504382610321045,2.9910690784454346,1.4201688766479492,2.854367733001709
Thailand dan Indonesia,Thailand dan Indonesia,Thailand dan Indonesia,Thailand dan Indonesia,Thailand dan Indonesia,1.0379421710968018,2.274864435195923,0.8868408203125,1.5239007472991943
muzik berasaskan instrument berkerusi,muzik berasaskan instrumen berkerusi,muzik berasaskan instrument perkusi,muzik berasaskan instrument berkerusi,muzik berasaskan instrumen perkusi,1.6932568550109863,2.9003214836120605,2.055014133453369,2.994141101837158
ah yang paling penting ialah gendang,ah yang paling penting ialah gendang,yang yang paling penting ialah gendang,ah yang paling penting ialah gendang,yang yang paling penting ialah gendang,1.4593477249145508,2.846714735031128,1.723583459854126,3.2939352989196777
ah so semua kaum dia,ah so semua kaum dia,ah so semua kaum dia,ah so semua kaum dia,ha so semua kaum dia,0.9055604934692384,2.382462501525879,0.871666669845581,2.280550956726074
dia ada gunakan gendang untuk,dia ada gunakan gendang untuk,dia ada gunakan gendang untuk,dia ada gunakan gendang untuk,dia ada gunakan gendang untuk,1.9348695278167725,2.6693906784057617,1.2684330940246582,2.5806593894958496
ah buat muzik atau pun untuk menyanyi ke menari ke,ah buat muzik atau pun untuk menyanyi ke menari ke,ah buat muzik ataupun untuk menyanyi ke menari ke,ah buat muzik atau pun untuk menyanyi ke menari ke,ha buat muzik ataupun untuk menyanyi ke menari ke,2.0429065227508545,3.995782613754273,1.955039024353028,3.833383798599243
so terdapat sekurang-ku-* sekurang-kurangnya empat belas jenis gendang tradisional,so terdapat sekurang-ku- sekurang-kurangnya empat belas jenis gendang tradisional,so terdapat sekurang-kurangnya sekurang-kurangnya 14 jenis kendang tradisional,so terdapat sekurang-ku-** sekurang-kurangnya empat belas jenis gendang tradisional,so terdapat sekurang-kuningannya sekurang-kurangnya empat belas jenis gendang tradisional,4.72355318069458,6.885221004486084,3.8149571418762207,8.505882740020752
gendang dan alat perkusi tradisional yang lain sering dibuat dari bahan semulajadi seperti cangkang,gendang dan alat perk-perkuri tradisional yang lain sering dibuat dari bahan semulajadi seperti cangkang,gendang dan alat perkuri tradisional yang lain sering dibuat dari bahan semula jadi seperti cangkang,gendang dan alat perkusi tradisional yang lain sering dibuat dari bahan semulajadi seperti cangkang,gendang dan alat per-perkuri tradisional yang lain sering dibuat dari bahan semula jadi seperti cangkang,4.1210033893585205,8.089849948883057,4.519809246063232,7.300993204116821
instrumen lain yang lain termasuk rebab,instrumen lain yang lain termasuk rebab,instrumer lain yang lain termasuk rebab,instrumen lain yang lain termasuk rebab,instrumen lain yang lain termasuk rebak,1.6030192375183103,2.875359296798706,1.6119775772094729,3.777631521224976
serunai seruling dan sengkakala,serunai seruling dan sengkakala,serunai seruling dan sengkakala,serunai seruling dan sengkakala,Serunai Seruling dan Sengkakala,1.7982120513916016,4.256901741027832,1.5991699695587158,3.522392749786377
muzik secara tradisinya digunakan untuk bercerita raikan acara kitaran ha-hayat,muzik secara tradisinya digunakan untuk bercerita rakyat acara kitaran ha-hayat,muzik secara tradisinya digunakan untuk bercerita meraihkan acara kitaran ha hayat,muzik secara tradisinya digunakan untuk bercerita raikan acara kitaran ha-hayat,muzik secara tradisinya digunakan untuk bercerita meraihkan acara kitaran ha-hayat,3.510636806488037,6.899754285812378,3.1854922771453857,6.67856240272522
dan pada acara tahunan seperti musim menuai,dan pada acara tahunan seperti musim menuai,dan pada acara tahunan seperti musim menuai,dan pada acara tahunan seperti musim menuai,dan pada acara tahunan seperti musim menuai,2.236938953399658,3.310402631759644,1.5564894676208496,4.05163311958313
muzik pernah digunakan sebagai satu bentuk komunikasi jarak jauh,muzik pernah digunakan sebagai satu bentuk komunikasi jarak jauh,muzik pernah digunakan sebagai satu bentuk komunikasi jarak jauh,muzik pernah digunakan sebagai satu bentuk komunikasi jarak jauh,muzik pernah digunakan sebagai satu bentuk komunikasi jarak jauh,2.509084224700928,4.963644027709961,2.464486598968506,4.895778894424439
orkestra tradisional boleh dibahagikan antara dua bentuk gamelan yang memainkan melodi menggunakan gong,orkestra tradisional boleh dibahagikan antara dua bentuk gamelan yang memainkan melodi menggunakan gong,orkestra tradisional boleh dibahagikan antara dua bentuk gamelan yang memainkan melodi menggunakan gong,orkestra tradisional boleh dibahagikan antara dua bentuk gamelan yang memainkan melodi menggunakan gong,orkestra tradisional boleh dibahagikan antara dua bentuk gamelan yang memainkan melodi menggunakan gong,4.80109429359436,7.385366916656494,4.696291208267212,7.558796167373657
dan instrumen tali,dan instrument tali,dan instrumen tali,dan instrumen tali,dan instrumen tali,0.8139684200286865,2.2651495933532715,0.8883056640625,2.381664037704468
dan nobat yang menggunakan instrumen angin untuk membuat muzik yang lebih serius,dan nobat yang menggunakan instrumen angin untuk membuat muzik yang lebih serius,dan obat yang menggunakan instrumen angin untuk membuat muzik yang lebih serius,dan nobat yang menggunakan instrumen angin untuk membuat muzik yang lebih serius,dan obat yang menggunakan instrumen angin untuk membuat muzik yang lebih serius,3.5335543155670166,5.3473944664001465,2.645763397216797,5.214121580123901
kalau dekat Malaysia ni kat ah,kalau dekat Malaysia ni kat ah,kalau dekat Malaysia ni kat ah,kalau dekat Malaysia ni kat ah,kalau dekat Malaysia ni kat ah,1.2445318698883057,2.462822198867798,1.191986083984375,2.42317008972168
belah timur,belah timur,belah timur,belah timur,belah timur,1.012603521347046,2.2028398513793945,0.7272474765777588,1.544262409210205
kumpulan,kumpulan,kumpulan,kumpulan,kumpulan,0.952347993850708,1.3728740215301514,0.6365489959716797,1.567476511001587
berkumpulan berasaskan gong seperti agong dan kulintang,berkumpulan berasaskan gong seperti agong dan kulintang,perkumpulan berasaskan gong seperti agung dan kulintang,berkumpulan berasaskan gong seperti agong dan kulintang,perkumpulan berasaskan gong seperti agung dan kulintang,2.2287309169769287,4.479015588760376,2.13576078414917,5.241378784179688
biasanya digunakan dalam upacara seperti pengebumian dan majlis perkahwinan,biasanya digunakan dalam upacara seperti pengebumian dan majlis perkahwinan,biasanya digunakan dalam upacara seperti pengebumian dan majlis perkahwinan,biasanya digunakan dalam upacara seperti pengebumian dan majlis perkahwinan,biasanya digunakan dalam upacara seperti pengebumian dan majlis perkahwinan,3.4053425788879395,6.624767065048218,3.8611886501312256,5.6524035930633545
so,so,su,so,so,0.4593441486358642,0.9423441886901855,0.4951982498168945,0.9526402950286864
biasanya dekat,biasanya dekat,biasanya dekat,biasanya dekat,biasanya dekat,0.8695542812347412,1.777848720550537,0.8624556064605713,1.9759783744812007
selatan Filipina Kalimantan,selatan Filipina Kalimantan,selatan Filipina Kalimantan,selatan Filipina Kalimantan,selatan Filipina Kalimantan,1.213810682296753,2.936683416366577,1.1560389995574951,3.185194969177246
di Indonesia dan di Malaysia Brunei biasanya guna guna gong ni,di Indonesia dan di Malaysia Brunei biasanya guna guna gong ni,di Indonesia dan di Malaysia Brunei biasanya guna guna gong ni,di Indonesia dan di Malaysia Brunei biasanya guna guna gong ni,di Indonesia dan di Malaysia Brunei biasanya guna guna gong ni,2.97447156906128,4.501964807510376,2.1441309452056885,4.314611196517944
kalau tengok persembahan aku tak pernah lah tapi kalau tengok muzium muzium tu pernah,kalau tengok persembahan aku tak pernah lah tapi kalau tengok muzium muzium tu pernah,kalau tengok persembahan pun tak pernah lah tapi kalau tengok muzium-muzium tu pernah,kalau tengok persembahan aku tak pernah lah tapi kalau tengok muzium muzium tu pernah,kalau tengok persembahan aku tak pernah lah tapi kalau tengok muzium muzium tu pernah,3.023827314376831,7.292693376541138,2.91762113571167,5.777281284332275
kau pernah ke,kau pernah ke,kau pernah ke,kau pernah ke,kau pernah ke,0.8062088489532471,1.6100482940673828,0.7798898220062256,2.066778421401977
oh lawatan sekolah pun ada eh,oh lawatan sekolah pun ada eh,oh lawatan sekolah pun ada eh,oh lawatan sekolah pun ada eh,oh lawatan sekolah pun ada eh,1.3389854431152344,2.6887547969818115,1.2999258041381836,2.8438210487365723
dekat muzium tu dia tunjuk apa dia pamerkan apa,dekat muzium tu dia tunjuk apa dia pahmi kan apa,dekat muzium tu dia tunjuk apa dia dia pamerkan apa,dekat muzium tu dia tunjuk apa dia pamerkan apa,dekat muzium tu dia tunjuk apa dia pamerkan apa,2.2884533405303955,5.538262605667114,2.592332363128662,4.048114538192749
oh,oh,oh,oh,oh,0.4614224433898926,0.940110206604004,0.6214461326599121,0.925278902053833
oh karya dia lah macam,oh karya dia lah macam,oh karya dia lah macam,oh karya dia lah macam,oh karya dia lah macam,0.9991872310638428,1.9976820945739744,1.3301618099212646,1.9321274757385252
dia bagitahu sejarah asal [UNK] asal asal benda tu daripada mana macam mana dia buat eh macam tu,dia bagitahu sejarah asal em- asal asal benda tu daripada mana macam mana dia buat eh macam tu,dia bagi tahu sejarah asal asal asal benda tu daripada mana macam mana dia buat eh macam tu,dia bagitahu sejarah asal ma- asal asal benda tu daripada mana macam mana dia buat eh macam tu,dia bagi tau sejarah asal asal asal benda tu daripada mana macam mana dia buat eh macam tu,3.7699203491210938,8.029749870300293,3.6680715084075928,7.69732403755188
oh,oh,oh,oh,oh,0.4565012454986572,0.945244073867798,0.4336042404174804,0.9368999004364014
hm hm,hm hm,em,em em,em em,0.5402352809906006,0.9311785697937012,0.5419862270355225,1.085895299911499
oh,oh,oh,oh,oh,0.4214987754821777,0.9223794937133788,0.4153220653533935,0.8807296752929688
lama,lama,lama,lama,lama,0.5457763671875,0.9284977912902832,0.414700984954834,0.8794119358062744
hm ah kau tau tak best nya ah ada macam-macam budaya ni,hm ah kau tahu tak best ni ah ada macam-macam budaya ni,ha kau tahu tak biasanya ah ada macam-macam budaya ni,hm ah kau tau tak best nya ah ada macam-macam budaya ni,hm ah kau tahu tak bestnya ah ada macam-macam budaya ni,2.959498405456543,4.461730718612671,2.057537078857422,4.329787015914917
dekat Malaysia ni best sebab,dekat Malaysia ni best sebab,dekat Malaysia ni best sebab,dekat Malaysia ni best sebab,dekat Malaysia ni best sebab,1.2560908794403076,2.469407558441162,1.1839725971221924,3.2213501930236816
kalau macam cuti kita [UNK],kalau macam cuti kita ma-,kalau macam cuti kita macam,kalau macam cuti kita much,kalau macam cuti kita,1.232097625732422,2.3536183834075928,1.1377928256988523,2.0437655448913574
kalau ada cuti perayaan Tahun Baru Cina ke ah,kalau ada cuti perayaan Tahun Baru Cina ke ah,kalau ada cuti perayaan tamu original ke apa,kalau ada cuti perayaan Tahun Baru Cina ke ah,kalau ada cuti perayaan Tahun Baru Cina ke,2.9368813037872314,3.708175420761109,2.843820095062256,3.89375901222229
cuti,cuti,cuti,cuti,cuti,0.6011121273040771,1.1628530025482178,0.7040116786956787,1.1315386295318604
Deepavali ke cuti,Deepavali ke cuti,tipa Bali ke cuti,Deepavali ke cuti,Tipa Bali ke cuti,1.0787646770477295,2.232043981552124,1.1054913997650146,2.1483817100524902
Hari Raya Aidilfitri ke Adha ke apa-apa,Hari Raya Aidilfitri ke Adha ke apa-apa,hari raya Aidilfitri ke Adha ke apa-apa,Hari Raya Aidilfitri ke Adha ke apa-apa,Hari Raya Aidilfitri ke Adha ke apa-apa,2.1168808937072754,5.145605564117432,1.902606964111328,4.993206024169922
semua semua orang boleh cuti so macam best lah kita macam ada [UNK] banyak cuti,semua semua orang boleh cuti so macam best lah kita macam ada ma- banyak cuti,semua semua orang boleh cuti so macam best lah kita macam ada mat banyak cuti,semua semua orang boleh cuti so macam best lah kita macam ada ma-banyak cuti,semua semua orang boleh cuti so macam best lah kita macam ada mat banyak cuti,2.5368425846099854,4.703726053237915,2.519227743148804,4.544752597808838
contoh macam Hari Merdeka ke,contoh macam Hari Merdeka ke,contoh macam hari merdeka ke,contoh macam Hari Merdeka ke,contoh macam hari merdeka ke,1.2479801177978516,3.327131509780884,1.1741361618041992,2.410679578781128
kita,kita,kita,kita,kita,0.8209719657897949,1.1879961490631104,0.5271613597869873,1.131309986114502
ataupun,ataupun,atau,ataupun,ataupun,0.5455636978149414,1.1430232524871826,0.5205237865447998,1.0776758193969729
em em,hm hm,em-em,um hm,em em,0.5348601341247559,1.3598074913024902,0.515761137008667,1.4447135925292969
tu eh cuti-cuti kita boleh pergi balik kampung,okey dua cuti-cuti kita boleh pergi balik kampung,kita boleh cuti-cuti kita boleh pergi balik kampung,tu eh cuti-cuti kita boleh pergi balik kampung,kita boleh cuti-cuti kita boleh pergi balik kampung,2.040649890899658,4.318850517272949,1.947641372680664,4.637040853500366
kalau macam orang Sarawak pula dia ada cuti Gawai,kalau macam orang Sarawak pula dia ada cuti Gawai,kalau macam orang Sarawak pula dia ada cuti gawai,kalau macam orang Sarawak pula dia ada cuti Gawai,kalau macam orang Sarawak pula dia ada cuti Gawai,3.0669655799865723,4.254160642623901,2.859081983566284,4.0832839012146
Kaamatan,Kaamatan,kau matan,Kaamatan,Kaumatan,0.798001766204834,1.6021828651428225,1.0197675228118896,1.5762641429901123
Kaamatan dekat Sabah kalau Gawai dekat Sarawak,Kaamatan dekat Sabah kalau Gawai dekat Sarawak,kawatan dekat Sabah kalau gawai dekat Sarawak,Kaamatan dekat Sabah kalau Gawai dekat Sarawak,Kamatan dekat Sabah kalau Gawai dekat Sarawak,2.2268407344818115,5.326147556304932,2.136035442352295,4.638943672180176
kalau macam,kalau macam,kalau macam,kalau macam,kalau macam,0.689016580581665,1.352261304855347,0.6540522575378418,1.6403298377990725
Deepavali dia orang biasa kalau macam orang Melayu dia,Deepavali dia orang biasa kalau macam orang Melayu dia,dipa Bali dia orang biasa kalau macam orang Melayu dia,Deepavali dia orang biasa kalau macam orang Melayu dia,Deepavali dia orang biasa kalau macam orang Melayu dia,1.9960200786590576,4.023308515548706,1.9551961421966555,3.790507555007935
